,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LINC02256,1.0877177858852098,2.1928982752044903,2.2501908616923396,0.9745387880365128,0.329789089804864,0.455198951112526
CFAP298-TCP10L,18.2002812005105,-0.481249244268132,0.493823807256938,-0.9745363370416371,0.329790306138273,0.455198951112526
AP3B1,1456.96358275551,-0.0747662358514413,0.0767285597669449,-0.974425117303597,0.329845503224709,0.455250254013465
GNG7,1.58293800093265,1.70813941678188,1.7530910305612701,0.9743586539456579,0.329878491086238,0.45527089997866704
SNORA59A,3.73248589937301,-1.1295658162505702,1.15941582072206,-0.9742542719031569,0.32993030349953195,0.45531752235054
ENSG00000276791,3.9200389861550198,1.06706633091481,1.0954705268782499,0.974071236727486,0.33002116991467,0.455418032826124
ENSG00000280231,5.2215192666978805,-0.9443762972439109,0.9696377139096309,-0.973947572063937,0.33008257146371,0.455477874021945
SHROOM4,1.5683887460122499,1.72972454958725,1.77628925201794,0.973785405514449,0.330163101043576,0.455539210335066
NPIPB6,3.9684014443652997,1.05095075091571,1.07922109531967,0.973804863038207,0.330153438045243,0.455539210335066
LINC01124,2.9870420903012205,1.19039342594584,1.2225366058305902,0.973707797597672,0.33020164452022,0.45555337349911296
ENSG00000241877,1.57581382634785,1.72690302516242,1.77389256634794,0.973510492079988,0.330299648162334,0.45555337349911296
ENSG00000269983,40.4311488160493,0.33408745456049105,0.343163328964069,0.9735523185680258,0.33027887095109104,0.45555337349911296
ENSG00000279691,3.0308089759825703,1.1912952304808602,1.22351293712878,0.973667865969999,0.330221477443205,0.45555337349911296
KLRC1,1.57581382634785,1.72690302516242,1.77389256634794,0.973510492079988,0.330299648162334,0.45555337349911296
OR11H4,1.0841538162058801,2.19290158919679,2.2523580342121803,0.9736025782258969,0.330253905701333,0.45555337349911296
ENSG00000260782,1.0841538162058801,2.19290158919679,2.2523580342121803,0.9736025782258969,0.330253905701333,0.45555337349911296
ENSG00000270760,7.629078284327449,-0.736350876300271,0.7565876770961151,-0.973252537136852,0.330427805382325,0.455705239842407
BLOC1S6,1029.28590107081,0.093072231294093,0.0956382845137574,0.9731691839443721,0.33046922380890803,0.455737471444626
ASB14,25.3415604077491,-0.412387341849799,0.4239320067672,-0.9727676496864721,0.330668794343654,0.45598777636965604
ENSG00000251161,14.3809243097408,-0.5699097585171949,0.585907962527157,-0.972695022028787,0.330704900064703,0.45598777636965604
MIR6776,3.6998309494006096,-1.115261319323,1.14656211518017,-0.972700305162053,0.330702273550371,0.45598777636965604
ARF4-AS1,2.19396520927269,1.5714666832356299,1.61573257483788,0.972603206563008,0.33075054835954804,0.45602581748158905
TLR6,48.2309525107129,0.301982202143833,0.31053950988545803,0.972443739140369,0.33082984116107,0.456060440495651
YRDCP2,1.4118624553729497,-1.84010129020374,1.89220295556509,-0.9724650755839258,0.330819231219601,0.456060440495651
MIR497HG,1.4118624553729497,-1.84010129020374,1.89220295556509,-0.9724650755839258,0.330819231219601,0.456060440495651
ENO3,296.518447760387,0.146183516674671,0.15034379853722102,0.972328211053413,0.330887293463612,0.45611474068143004
TCEA1P4,5.24348983718002,-0.947959286642397,0.975104367166359,-0.9721618716539592,0.330970025649363,0.456188014027099
ENSG00000266601,4.763348821745519,-0.9249322498492791,0.951430841118736,-0.9721486942358329,0.330976580270493,0.456188014027099
ENSG00000255843,4.11053650163573,-1.0537733693972902,1.0842346592835501,-0.971905260890302,0.33109768232244896,0.45633002259614
SNX6P1,2.58205126162233,-1.30787083785018,1.3457551231533402,-0.9718490499115491,0.33112564996263105,0.4563436616742
SLC35G6,7.57952349743557,-0.7425565698726891,0.7641018957308059,-0.9718030723670559,0.33114852711764303,0.45635028415055295
TIMM9,314.444842402148,-0.13195049950407903,0.13580463683330599,-0.9716199872176841,0.33123963536586304,0.456450928909074
ENSG00000264924,3.5228551371298797,1.1238027885923798,1.15697501261521,0.9713284870795559,0.331384727366747,0.456625948677568
GSTM5,1.07509908629294,2.19291002643444,2.25791452470515,0.9712103812790731,0.33144352533656796,0.45665713126358703
ENSG00000271384,1.07509908629294,2.19291002643444,2.25791452470515,0.9712103812790731,0.33144352533656796,0.45665713126358703
ENSG00000229502,2.5226691555920495,1.2885416194105301,1.3269359649617398,0.9710654119226391,0.331515706320109,0.456706743916825
ENSG00000197550,1.42448115496522,-1.85230327096802,1.90748331326194,-0.9710718086442609,0.331512521145413,0.456706743916825
ANAPC1P3,1.5701111703918502,1.6963054025034,1.74749527508371,0.9707067176030841,0.331694345732805,0.456927915468048
MYL9,521.978329979685,-0.102593008742484,0.105703912387123,-0.970569645206259,0.331762627900047,0.456997047770674
UBE2Q2P12,1.54852675091504,1.71107135712685,1.7631124210832598,0.9704834114182951,0.331805589635609,0.45703129599511205
MIR3164,4.765364622328179,-0.9334469702540671,0.961891602443127,-0.9704284431667641,0.331832976734733,0.45704408904251503
ENSG00000259079,14.8213411839754,-0.52308588331193,0.5391818472478689,-0.9701474298177929,0.331973010206873,0.457212023656611
PLS3-AS1,3.47920737236866,1.14952328048546,1.18511296267649,0.969969375652891,0.332061757222063,0.45730930919347396
RAB6A,1941.78608315552,0.0752772365069227,0.0776198748797202,0.969819091097124,0.33213667504141303,0.45738753984543606
LEKR1,5.7714060936007305,0.8798273253964409,0.907293331050384,0.969727534950417,0.332182321723247,0.457417071658243
ENSG00000268230,3.92300490910662,1.05491807487723,1.0878770345763298,0.969703414401114,0.33219434805720394,0.457417071658243
ENSG00000229852,101.812508971047,-0.20641768023535,0.212890250480371,-0.9695966807760509,0.33224756805824396,0.45746540832098
SRP72P2,7.84549375068104,-0.7267634522561859,0.749868298763674,-0.9691881273743922,0.332451333688556,0.457721011847959
SNAPC5,128.85383318390498,-0.19407378227508298,0.200258863896567,-0.9691145675095871,0.332488030176057,0.45774657823605897
ENSG00000262172,2.55303799703604,-1.3166005095703202,1.3589935430344702,-0.968805566677312,0.33264220864360905,0.4579338741028421
AKAP17BP,1.42091718528588,-1.8487336110813002,1.90852241764808,-0.968672725028578,0.332708505248581,0.457979697728529
ENSG00000278987,49.349292223570096,-0.297182255099988,0.306795321856584,-0.96866618858977,0.332711767576028,0.457979697728529
ENSG00000270127,2.9779873603882794,1.1981835903042,1.23701908340022,0.9686055828748629,0.332742016787038,0.457996370211832
LOC100506281,5.806116433359281,0.921681146242763,0.9517857732796671,0.9683703750549151,0.33285942931671303,0.45813300861752004
GAPDHP71,10.3420468733775,0.644892354020315,0.666035199570527,0.968255663418621,0.332916701500924,0.458182203005581
RPAP2P1,1.07999556457267,2.18250173986714,2.2541243120130403,0.968225988352019,0.33293151843444796,0.458182203005581
ENSG00000279425,11.9409461851932,0.594078815507701,0.61359749534915,0.9681897661098791,0.33294960498781895,0.458182203005581
MRPL53P1,1.55209072059438,1.70469097793553,1.76144706825427,0.9677787136828371,0.333154896846731,0.45843972836214
NECTIN3-AS1,9.02213019495259,0.6742980667909029,0.6967954243701372,0.967713109483217,0.33318766910211894,0.458455677999455
CCDC158,3.46798384528732,1.10291598036249,1.13974946288934,0.9676828252820792,0.333202798127831,0.458455677999455
ENSG00000272374,23.511498172073,0.428109612325479,0.44248165782285703,0.9675194547767421,0.333284420494393,0.45851801614407
UBE2CP1,3.0089236507549604,1.1894158424752501,1.229329672333,0.9675320373728491,0.333278133581146,0.45851801614407
ZFX-AS1,2.53356543080472,1.2951270991117099,1.33880679567136,0.9673741598109001,0.333357022889239,0.45859291468724495
PTAFR,20.0304585660652,0.45735808115561605,0.47282864499255,0.967280823611738,0.333403667408245,0.45860711457637
ENSG00000275540,1.07643159489334,2.18250004344197,2.25631564974892,0.9672848937092801,0.33340163329993,0.45860711457637
MMP21,13.2972224775492,-0.582776673978749,0.6025356765686372,-0.967206916771445,0.333440605144096,0.45863294085182793
ENSG00000287384,1.9239525474535901,-1.74425319857021,1.80401694005349,-0.966871851280115,0.333608099904758,0.458838329999725
LXN,13.184733531542498,-0.552467652010246,0.5716083196926851,-0.9665143647791371,0.333786862468607,0.45905919345663504
VDAC1P8,60.988484967111795,0.269783779036425,0.279163688434705,0.966399966088448,0.33384408104197194,0.459082123737832
TAB2,1588.2478437103302,0.0784424805252147,0.0811675734494133,0.966426334946467,0.333830891619876,0.459082123737832
PAX9,117.351985759972,-0.19182197361254302,0.19849703412356898,-0.9663719886773171,0.33385807541270196,0.459082123737832
LINC01135,15.4709711199115,0.505176441757702,0.5228651919414171,0.9661695778255258,0.333959333095794,0.459177554496374
NECAP1P2,1.3719566803478602,-1.88273329183081,1.94867536841553,-0.9661605633993621,0.3339638430968,0.459177554496374
RNU6-1016P,11.470910183731501,0.618210222231934,0.639913850858967,0.966083514838913,0.33400239280877003,0.459205554701751
LOC112268289,9.43790242961121,0.663171334506907,0.6866299724052979,0.9658351093876449,0.334126697065829,0.459351445683053
PGK1P1,54.6864668713832,-0.6966515420198791,0.7214972550353579,-0.965563676310506,0.334262558650055,0.459513208722914
NUDT17,36.042548261091,0.376575185067735,0.390091357680197,0.9653512636300391,0.334368903335973,0.459609359699525
ATP5MGL,2.55681386243778,-1.293082094647,1.33946000507072,-0.9653756661280269,0.33435668508468197,0.459609359699525
RPL24P7,1.0673768649804,2.18249572374913,2.26193446376995,0.9648801761088951,0.33460483173544897,0.459858561607901
ENSG00000259760,1.0673768649804,2.18249572374913,2.26193446376995,0.9648801761088951,0.33460483173544897,0.459858561607901
MIR4531,1.0673768649804,2.18249572374913,2.26193446376995,0.9648801761088951,0.33460483173544897,0.459858561607901
TRIM7-AS1,9.39111085720142,0.7539514740100959,0.7814692513615671,0.964787127192111,0.334651444853346,0.45987256668680293
EEF1A1P10,2.02551838521648,1.4321268808216203,1.48435866501914,0.9648118844667171,0.334639042218056,0.45987256668680293
ZNF10,101.74925420332899,0.20402651137986802,0.21149957516398601,0.9646662941127739,0.334711982771664,0.459930728026885
ENSG00000265413,3.9465198839115603,1.0513082864456,1.0899949979785,0.964507441222533,0.33479157952382205,0.460015070526475
DSTNP3,5.0509034944678,-0.887668511486391,0.9205767540767079,-0.964252581390323,0.33491930815704496,0.460158266810086
DLGAP4-AS1,6.521700286680971,0.8065907303363911,0.83651558631945,0.9642267801431841,0.334932240771795,0.460158266810086
ENSG00000279348,72.23102858172071,-0.252288071588846,0.26167260499171996,-0.9641363550335291,0.33497756798523,0.460195503332955
ENSG00000231616,4.74821040918343,0.92843611137987,0.963014683993586,0.96409341083947,0.33499909591936305,0.460200041897278
C5orf34-AS1,11.5739984667464,0.6032091109236569,0.6257349534363461,0.964000984140355,0.335045432467959,0.4602386585802589
SNORA70,1.5810074456045202,1.70618313669378,1.7703788525429698,0.963738995324657,0.33517679852873,0.460394066386395
NOS2,1.42976754902416,-1.8956312677213303,1.96717825653867,-0.9636296362164821,0.33523164303126896,0.460444354083525
ENSG00000228028,3.16454364427037,1.2838183522921203,1.3327262394276,0.963302375470237,0.335395801546469,0.460644772144645
PFKFB2,1077.46082812586,0.0805066746913001,0.0835894414525518,0.963120141638923,0.335487234991677,0.46074444015217
ENSG00000254027,20.076977236547197,0.46719830567065795,0.485105986310492,0.9630850141099431,0.335504861615638,0.46074444015217
APBA2,20.3460715705052,-0.437680547536015,0.454635444780201,-0.962706609352944,0.33569477894773303,0.46095511462687105
ENSG00000274667,5.2417410666825495,-0.9625162132160491,0.999798248200885,-0.962710441779705,0.335692855146541,0.46095511462687105
ENSG00000273096,5.49779527797603,-0.9092803141390501,0.944584295199091,-0.9626248485820942,0.335735822902055,0.460986406390228
SLC3A1,3.49681156026906,1.11589607566584,1.1592675803239598,0.9625871495121141,0.33575474894520096,0.46098732711854207
ENSG00000253483,7.21786126355973,0.8855988005980401,0.920091949754196,0.962511193402604,0.33579288323456197,0.46101461900936
LOC101928718,1.39354486459854,-1.8658587361917498,1.93898049864892,-0.962288551892027,0.33590467800592,0.46113957927280297
SDHAP1,190.42936639086798,0.16849174776174697,0.17510053282264199,0.9622571961697641,0.33592042454946996,0.46113957927280297
SLC31A1P1,1.74267497707724,-1.5282262403918099,1.5884815141418702,-0.962067374902625,0.336015761116888,0.46124537941529
PBLD,137.120752201973,0.182272889011087,0.18947729948321104,0.9619774480015642,0.33606093242988505,0.461282310470156
CKMT2-AS1,165.007925274548,-0.18694220271193304,0.194356411846513,-0.96185251073458,0.336123696336997,0.46130742472844805
ENSG00000287616,3.69291114099047,-1.09707429139923,1.14060913497098,-0.961831935027537,0.336134033542034,0.46130742472844805
MAPK8IP1P2,5.30022870662768,0.924717654991315,0.9613469611796039,0.9618979331423241,0.336100876910284,0.46130742472844805
NFIA,56.634661474260994,0.284770020780976,0.29612896903895297,0.961641887671982,0.33622952272605894,0.461413396439239
FAM217A,5.749524533146991,0.879832563423489,0.9151277279655,0.9614314335983699,0.33633528561841697,0.461533454648204
AREG,322.752054124955,0.135285660872202,0.140741644159762,0.961234051796593,0.3364344985395639,0.46164451215133795
FAM225A,80.222940602557,-0.23285133128706798,0.242283979801627,-0.961067799355606,0.33651807905788206,0.46171222631797604
LYPLA2P2,46.0207005059416,-0.324709841085481,0.337865248649819,-0.961063152789731,0.336520415229778,0.46171222631797604
TMEM170A,941.511912480552,0.0987137255161558,0.10273742413748,0.960835122594276,0.33663507567162,0.4618444491393971
FMC1,8.21248072887325,0.7186625465976579,0.7480096817072429,0.960766369971838,0.336669651488053,0.46186679194742797
ENSG00000253886,1.5611454505073101,1.6878785615366,1.75719396571364,0.9605533563570509,0.336776790915205,0.4619635789119871
Y_RNA,1.5611454505073101,1.6878785615366,1.75719396571364,0.9605533563570509,0.336776790915205,0.4619635789119871
PIK3CA,690.98778852685,0.108374068526188,0.112834762660175,0.960467022495348,0.336820220488808,0.46199805582745096
TMA16P2,1.40829848569361,-1.8358920597423702,1.91223429397071,-0.9600769453465791,0.33701649064188505,0.46213595435027793
Y_RNA,1.40829848569361,-1.8358920597423702,1.91223429397071,-0.9600769453465791,0.33701649064188505,0.46213595435027793
GLIS3,742.925722932598,-0.0948585090166989,0.0988011834781768,-0.9600948660463291,0.337007472100342,0.46213595435027793
HNRNPA3P11,1.40829848569361,-1.8358920597423702,1.91223429397071,-0.9600769453465791,0.33701649064188505,0.46213595435027793
ENSG00000259792,1.40829848569361,-1.8358920597423702,1.91223429397071,-0.9600769453465791,0.33701649064188505,0.46213595435027793
ENSG00000260160,13.840787206861801,0.536892965060812,0.5592349690730319,0.960048986118923,0.337030561354139,0.46213595435027793
MIR200A,12.304364236045,0.591922593162464,0.616629377280286,0.9599325218224358,0.33708917703671704,0.462166136308567
ENSG00000283148,4.03990633196637,-1.04945834105984,1.09325286555103,-0.959941084198199,0.33708486742846006,0.462166136308567
RNF13,449.852768526499,-0.12426125439119401,0.129474892907717,-0.959732436154717,0.33718989408335404,0.462279125109553
ENSG00000271743,4.79921682559584,0.9414707652904971,0.981095897907418,0.959611356339948,0.337250851377768,0.46231249655238005
SPNS1,22.7041514255266,-0.46100628383583003,0.48040236744673,-0.9596253371647858,0.337243812408856,0.46231249655238005
RN7SL81P,16.2844088328053,-0.500636491195881,0.5218277837600399,-0.959390256280599,0.337362181861062,0.46244000740177704
ENSG00000261096,3.43541414056945,1.11351595680652,1.16090297731736,0.959180895013001,0.33746762328255797,0.462559432401409
SMG7-AS1,23.0274256021721,-0.43191944930462706,0.450330848611581,-0.9591158381360759,0.3375003924406081,0.46257923957393793
ENSG00000274363,3.50587005495587,1.11167544479465,1.1596174388696598,0.9586570601061809,0.337731537050981,0.462870923940916
CNRIP1,9.91824990264345,0.656119051641244,0.684524221265991,0.958503777160415,0.33780878775042494,0.462939088272674
TTC23,221.15981005424,0.13965777384547698,0.145706696768312,0.958485621752491,0.3378179383653,0.462939088272674
Y_RNA,1.68012649770004,1.83918520352358,1.91926496644469,0.9582758168771991,0.33792369491790003,0.463033758970471
ENSG00000235776,237.963046537887,0.13632386457586199,0.142255191785766,0.9583050211704319,0.337908972606716,0.463033758970471
ENSG00000260618,3.4555732766435803,1.12724937704862,1.17694943620495,0.957772137334477,0.33817767196928195,0.46335662357939794
LOC101929719,3.92870756506262,1.0669428543789201,1.11509022191679,0.9568219982638689,0.33865710689398,0.463988349155595
CTNS,795.3580828674491,-0.0927950989238508,0.0969914087281094,-0.9567352422313828,0.338700905234912,0.46402318028385403
ENSG00000235772,2.9782845013652097,1.2035342921519099,1.25810079376907,0.956627877601378,0.338755112754794,0.464072267524769
LINC02246,9.425023047546329,-0.6880141038082801,0.719237273432962,-0.956588498986361,0.33877499608966605,0.464074330110462
ZNF561,397.106290293089,0.111849329473421,0.11694264210319501,0.9564460616061721,0.33884692285544393,0.46414768082157104
DDX59,234.63371991238603,-0.14286053802026502,0.149379454232195,-0.9563600212262291,0.3388903755114961,0.464182022261678
ENSG00000232578,1.3683964754424,-1.8719110610464498,1.95757921718992,-0.956237706555527,0.338952153793632,0.464241459434658
ACSBG1,4.733453023314491,0.923332101967983,0.965676806691178,0.956150231185229,0.338996339991094,0.46427679669460403
ZNF197-AS1,2.0346922360495503,1.46508138123013,1.5326133545989298,0.955936718699367,0.339104206496008,0.4643993395757461
RNU6-483P,1.06013356947547,2.1559553583946203,2.25612199217882,0.955602297157934,0.339273200505602,0.464555192450247
ENSG00000223598,1.06013356947547,2.1559553583946203,2.25612199217882,0.955602297157934,0.339273200505602,0.464555192450247
BAALC,1.06013356947547,2.1559553583946203,2.25612199217882,0.955602297157934,0.339273200505602,0.464555192450247
LINC00336,4.75189349978289,0.9455369018767958,0.989643129200187,0.9554321896226999,0.33935918206462606,0.46462253662415604
ENSG00000279356,9.05722473695247,0.674676278685694,0.706124163311621,0.9554640865447209,0.339343058568548,0.46462253662415604
RASA3-IT1,2.22231825013402,-1.47495014486974,1.54436914985197,-0.9550502514318628,0.339552285222632,0.4648617135506579
ENSG00000270993,2.59122511245539,-1.2761969895543301,1.33640931283742,-0.9549446994235259,0.33960566341925896,0.46489070124877707
PXMP4,586.277499903696,0.0940912636570146,0.098531530641069,0.954935572855055,0.339610279024877,0.46489070124877707
DCP1A,912.3842048008321,-0.0848896923643055,0.0889129546307176,-0.9547505503205709,0.33970385967538597,0.46499359629894005
FXR1,2822.6350787732695,0.0650046686495544,0.0680971693571195,0.954586941913147,0.33978662326724396,0.465081674385844
SDC2,522.540103302488,0.107120834697085,0.11225752488667698,0.9542419076602909,0.339961206026717,0.465295413256729
ENSG00000249572,30.5637140887712,0.361152038435613,0.37848850997612604,0.9541955143060841,0.339984684833936,0.46530232840640395
ENSG00000273245,2.53193578122739,1.3035234901427901,1.3665038486126,0.953911320093421,0.340128532884418,0.465461039203627
ENSG00000262873,7.398557655014451,0.759243717563058,0.7959721285086949,0.953857164553676,0.3401559487352981,0.465461039203627
ENSG00000231125,9.55974792076961,-0.6616927670335289,0.693693790851434,-0.953868660437874,0.340150128908538,0.465461039203627
STIM1-AS1,3.5158463186913402,1.1562190415178601,1.2122492721576998,0.9537799428494509,0.340195044114888,0.465489312055765
SOD3,1.0620641248036,2.15854233999237,2.26349019912345,0.9536344980986801,0.340268686902541,0.465514404684309
ENSG00000231927,1.0620641248036,2.15854233999237,2.26349019912345,0.9536344980986801,0.340268686902541,0.465514404684309
ELOBP2,1.0620641248036,2.15854233999237,2.26349019912345,0.9536344980986801,0.340268686902541,0.465514404684309
WDR5B-DT,13.1049532586735,0.55268141804035,0.579748016388481,0.953313167819458,0.340431421717406,0.465711807855677
MIR4482,5.432726197358379,-0.840357461867695,0.8815551827514699,-0.9532669971320559,0.340454808541283,0.46571857125051397
DMWD,1400.30409184388,0.0926659872226845,0.0972338981634336,0.9530214150925921,0.34057922043354305,0.46586352171539097
IL6ST-DT,9.89833535602217,-0.629743352456296,0.660882293767007,-0.952882772614136,0.340649469591577,0.465934373639178
RPL21P32,1.05850015512427,2.1585275229833303,2.265739299196,0.952681327348334,0.340751557015204,0.46599828419972494
HOXA11,1.05850015512427,2.1585275229833303,2.265739299196,0.952681327348334,0.340751557015204,0.46599828419972494
GAPDHS,1.05850015512427,2.1585275229833303,2.265739299196,0.952681327348334,0.340751557015204,0.46599828419972494
RPL17P36,14.6734388462728,0.514313557689874,0.539948800312569,0.9525228269646031,0.34083189481985904,0.466082909563039
ENSG00000288066,119.881292991791,0.189377379020589,0.198874800505993,0.9522442186680229,0.340973140148828,0.46621918967542797
ENSG00000259959,50.8752521402376,-0.29589193230955296,0.310730589479149,-0.9522459079601109,0.340972283619847,0.46621918967542797
PPIAP40,1.04751486988319,2.15589702724797,2.26416821453172,0.9521805903868579,0.341005402871264,0.46621918967542797
MIR99AHG,1.04751486988319,2.15589702724797,2.26416821453172,0.9521805903868579,0.341005402871264,0.46621918967542797
ZNF300,1.07682151067254,2.17836533980975,2.28811994514625,0.952032844445359,0.341080324995743,0.466245892209846
PFKFB1,5.19812309900058,0.906120864860478,0.9517378639116691,0.952069786460209,0.341061590672464,0.466245892209846
MIR659,1.07682151067254,2.17836533980975,2.28811994514625,0.952032844445359,0.341080324995743,0.466245892209846
ZNF772,235.07842360837398,0.13679544312519,0.143706870220086,0.9519060773899609,0.34114461710543104,0.466308534759464
LOC101929290,17.3113766334961,-0.522617810768493,0.54909974641014,-0.951772085463928,0.341212581868008,0.46637619038327205
ZNF350-AS1,21.7375949027318,-0.453068890595799,0.476138002963775,-0.951549525086467,0.341325490387315,0.46650526538539094
WASHC1,194.53196131233503,-0.168322923278735,0.176911779551823,-0.9514511905603679,0.34137538471782497,0.46652295783604897
SDK2,2.04760807661875,1.4556959486440801,1.5299233966254802,0.951482898983619,0.34135929554996197,0.46652295783604897
ENSG00000222043,4.561798432499559,-1.04170346637226,1.09499244285369,-0.9513339321844531,0.34143488699511104,0.466579023020755
PDLIM1,1785.01699426922,-0.0680416529305162,0.0715331242008906,-0.9511908460677729,0.3415075044446211,0.46665300336772597
ENSG00000287932,4.431077140972951,-0.977246771450164,1.0275092930313399,-0.951083146476569,0.341562169444187,0.466702445906856
ENSG00000259536,2.73247714896775,1.42801690162199,1.50181384254868,0.9508614590997191,0.34167470876330397,0.466805699599143
ACP5,1.5427350849306398,1.70572703314403,1.79382184201231,0.950889878356338,0.341660280437502,0.466805699599143
ENSG00000232027,1.53926389005357,1.69258663995428,1.78104457304979,0.9503336780931659,0.341942731607088,0.4669550580615471
MTATP6P26,1.05820301414733,2.1532424772249197,2.26553900411918,0.950432754991159,0.341892407168578,0.4669550580615471
ENSG00000272576,1.0494454252113299,2.15848978854308,2.2715071144988,0.950245664988525,0.341987440352853,0.4669550580615471
NIP7P3,1.40788222379655,-1.92855664405197,2.02944068741267,-0.950289730571371,0.341965055526328,0.4669550580615471
ENSG00000287584,4.32365047469707,0.9602897074747808,1.01019580808194,0.950597596814511,0.341808689046596,0.4669550580615471
ENSG00000224172,1.53926389005357,1.69258663995428,1.78104457304979,0.9503336780931659,0.341942731607088,0.4669550580615471
NUTF2P7,1.05820301414733,2.1532424772249197,2.26553900411918,0.950432754991159,0.341892407168578,0.4669550580615471
AP3M2,383.461606502879,-0.11551496103191802,0.121554733558326,-0.950312321457147,0.34195357997078596,0.4669550580615471
ENSG00000254731,1.0494454252113299,2.15848978854308,2.2715071144988,0.950245664988525,0.341987440352853,0.4669550580615471
ENSG00000255566,10.6293068526017,-0.645730194104043,0.679343955263053,-0.950520261645672,0.341847963580873,0.4669550580615471
ENSG00000279337,1.05820301414733,2.1532424772249197,2.26553900411918,0.950432754991159,0.341892407168578,0.4669550580615471
ENSG00000272892,1.68205705302818,1.8407261258049898,1.93749573220697,0.9500542866787378,0.34208466928349396,0.467062561165006
ENSG00000262223,3.46635043093612,1.10601134499458,1.16490375879599,0.9494443954217521,0.342394639871154,0.467460502055925
ZNF775-AS1,10.325689948823,0.656901812688603,0.6919411414956321,0.9493608246341708,0.342437127800387,0.467493234103659
ENSG00000271314,2.5447626117682,1.31163432816902,1.3825493107449098,0.948707086232113,0.342769608960072,0.467921838331697
PRDM8,191.23614785627498,0.14860012030219,0.15668944954710598,0.9483734912063441,0.34293934967506795,0.46812824790501295
SPDEF,2.0637017358619603,1.45296717022361,1.53214430484447,0.9483226649275109,0.34296521595350304,0.4681382504463711
ENSG00000272312,1.56319512675558,1.75270453947409,1.84839618793708,0.948229903801205,0.343012426737738,0.468152080855116
ENSG00000275963,1.56319512675558,1.75270453947409,1.84839618793708,0.948229903801205,0.343012426737738,0.468152080855116
MYLK3,11.1573651197472,0.6070379118568691,0.640356986023997,0.9479679695945741,0.343145760596971,0.46830874704613895
C2orf88,101.32422112351802,0.199202015165394,0.210187876657813,0.947733134436176,0.34326532822390005,0.468446609830844
CDK5,637.005620171893,0.0897853842433334,0.0947521684364734,0.9475813137039709,0.3433426427588969,0.468526798970423
KCNK15,4.37903651677685,1.05071282876786,1.10915944382797,0.9473054885072311,0.343483134888172,0.468693187193133
LINC00622,1.04558431455506,2.15318011366554,2.2736016469206097,0.947034902346165,0.34362099417858005,0.468830632429085
LINC02033,1.04558431455506,2.15318011366554,2.2736016469206097,0.947034902346165,0.34362099417858005,0.468830632429085
RPL10P8,7.36355588781684,0.755215187994239,0.798211914309662,0.9461336951445921,0.34408039952413694,0.469381354264141
NPIPB12,86.2025902749038,-0.218802486700591,0.23125445893865498,-0.946154671805196,0.34406970186806,0.469381354264141
ENSG00000279880,6.19727642016143,-0.8728449077731651,0.922506231349183,-0.946166950543643,0.34406344006800704,0.469381354264141
ENSG00000279964,1.41174333445281,-1.91770947241086,2.02700970418701,-0.946078091510674,0.344108757236211,0.46939468116512606
NPW,4.62504116227279,-1.0125973672804398,1.07041199663725,-0.945988432922619,0.34415448603050397,0.469431701033992
LOC101929124,2.02186540550874,1.45559184989331,1.53899576746693,0.9458062722869649,0.344247405821412,0.469533082629486
HSD17B4,1988.6047994288897,-0.0641687577406019,0.0678483905721731,-0.945766836905923,0.34426752384186304,0.469535161331608
LOC100507053,21.8388989921769,0.420533502804645,0.4447995395387871,0.945445004823288,0.344431735023955,0.46973375312296994
ENSG00000286629,2.0711230514236902,1.4467816966062599,1.53059526445021,0.945241194853649,0.34453575260124797,0.46985023625245603
ENSG00000259674,5.63421904700598,0.8388383903213921,0.8876489101260779,0.945011457516741,0.344653026639546,0.46998478392384796
ANKRD20A7P,1.54119444538171,1.69440451947803,1.79316805003766,0.944922323059708,0.344698533969839,0.47002145795163797
RPL37AP1,7.6951745871974095,0.711390321057923,0.753207544458629,0.9444811410767759,0.344923834548364,0.47030327591875204
GNG13,36.4989106312079,-0.330502872849593,0.34997188918043703,-0.9443697710223629,0.34498072328698504,0.47035544649009003
RPL12P32,1.06716873403187,2.16515170765845,2.2931759497515602,0.9441716445234041,0.34508194272085696,0.470468049756348
UPK2,13.7214010337889,0.592201344636371,0.6273643740245141,0.9439511855565309,0.34519459368839694,0.47057082054736504
LINC00167,2.22365452350829,-1.4891150016470802,1.57750030549217,-0.9439712920895401,0.34518431860348003,0.47057082054736504
ENSG00000272158,2.06186019056222,1.43271374962807,1.517885846735,0.943887679504929,0.345227048603607,0.470589658911649
ILF3-DT,139.453444653568,0.17469761448040302,0.185123791572585,0.943679972176376,0.34533321150359303,0.470708963450758
SYVN1,1071.08387677999,-0.0793426566124691,0.0840907683770884,-0.9435358737200821,0.34540687500770695,0.47078395896230496
TGIF1,1170.9093282915899,-0.0793665821684444,0.08411941875472,-0.9434989369085608,0.345425758814214,0.470784286570409
ENSG00000242477,69.76568450941011,0.24889240834976997,0.263831113722245,0.9433777723873671,0.345487708341913,0.470843305685682
ENSG00000267009,3.97582275992704,1.04750346924128,1.11051416961135,0.943259886191168,0.34554798850990104,0.470900043489046
ENSG00000286584,6.01836793454179,0.812067595160125,0.861095984335011,0.9430628059277859,0.34564877890445,0.470997314964262
EFCAB12,4.02683294111332,1.06475094243048,1.12905350097848,0.943047376858341,0.345656670399085,0.470997314964262
